Type,FSWP-8
Version,3.01
Date,18.May 2026
VSupply,OFF
Mode,Voltage
18836.4941406250,-137.1092529297
18879.9140625000,-137.0764770508
18923.4335937500,-137.0698852539
18967.0546875000,-137.0747222900
19010.7734375000,-137.0785064697
19054.6171875000,-137.0605163574
19098.5390625000,-137.0212097168
19142.5625000000,-136.9524993896
19186.6875000000,-136.8541259766
19230.9140625000,-136.8066558838
19275.2421875000,-136.8190917969
19319.6738281250,-136.8625183105
19364.2285156250,-136.9315032959
19408.8632812500,-137.0050048828
19453.6015625000,-137.0660400391
19498.4433593750,-137.1290130615
19543.3886718750,-137.1965637207
19588.4375000000,-137.2184906006
19633.6132812500,-137.2001953125
19678.8691406250,-137.1623992920
19724.2304687500,-137.1235656738
19769.6972656250,-137.1189575195
19815.2675781250,-137.1284027100
19860.9433593750,-137.1310882568
19906.7226562500,-137.1335144043
19952.6328125000,-137.1477813721
19998.6250000000,-137.1728668213
20044.7226562500,-137.1975555420
20090.9277343750,-137.2104797363
20137.2382812500,-137.2119293213
20183.6562500000,-137.1927490234
20230.2031250000,-137.1495361328
20276.8339843750,-137.0925903320
20323.5742187500,-137.0434417725
20370.4218750000,-137.0259094238
20417.3769531250,-137.0350036621
20464.4394531250,-137.0785522461
20511.6113281250,-137.1517333984
20558.9160156250,-137.2467498779
20606.3046875000,-137.3382263184
20653.8046875000,-137.3731079102
20701.4121093750,-137.3327636719
20749.1308593750,-137.2052154541
20796.9589843750,-136.9209899902
20844.8984375000,-136.5785064697
20892.9687500000,-136.3510589600
20941.1289062500,-136.3562622070
20989.4003906250,-136.4814605713
21037.7812500000,-136.4460144043
21086.2753906250,-136.1822204590
21134.8808593750,-135.9705047607
21183.6210937500,-135.9981689453
21232.4511718750,-136.2278289795
21281.3945312500,-136.6569671631
21330.4492187500,-137.0204315186
21379.6171875000,-137.2232818604
21428.8984375000,-137.3251953125
21478.2929687500,-137.3979644775
21527.8261718750,-137.4599456787
21577.4492187500,-137.4948577881
21627.1875000000,-137.4954986572
21677.0390625000,-137.4741973877
21727.0058593750,-137.4398040771
21777.0878906250,-137.3980712891
21827.3105468750,-137.3631896973
21877.6230468750,-137.3425292969
21928.0527343750,-137.3290710449
21978.5996093750,-137.3226013184
22029.2617187500,-137.3332824707
22080.0410156250,-137.3593444824
22130.9355468750,-137.3840484619
22181.9746093750,-137.3946228027
22233.1054687500,-137.3926544189
22284.3535156250,-137.3857421875
22335.7207031250,-137.3746490479
22387.2070312500,-137.3601226807
22438.8105468750,-137.3520507813
22490.5585937500,-137.3469238281
22542.4003906250,-137.3224639893
22594.3632812500,-137.2829284668
22646.4433593750,-137.2617034912
22698.6464843750,-137.2646331787
22750.9667968750,-137.2678833008
22803.4101562500,-137.2640075684
22855.9980468750,-137.2619781494
22908.6835937500,-137.2616119385
22961.4902343750,-137.2512969971
23014.4179687500,-137.2026062012
23067.4667968750,-137.1365203857
23120.6386718750,-137.1147003174
23173.9335937500,-137.1356353760
23227.3769531250,-137.1889343262
23280.9179687500,-137.2666320801
23334.5820312500,-137.3505554199
23388.3710937500,-137.4064331055
23442.2812500000,-137.4233398438
23496.3183593750,-137.4276733398
23550.5039062500,-137.4471282959
23604.7910156250,-137.4663085938
23659.2011718750,-137.4629211426
23713.7363281250,-137.4485931396
23768.3984375000,-137.4478759766
23823.1875000000,-137.4735717773
23878.1015625000,-137.4985351563
23933.1679687500,-137.4690704346
23988.3359375000,-137.4248657227
24043.6308593750,-137.4008789063
24099.0527343750,-137.4057769775
24154.6035156250,-137.4363555908
24210.2812500000,-137.5059814453
24266.1132812500,-137.5777740479
24322.0488281250,-137.6010284424
24378.1132812500,-137.5897369385
24434.3066406250,-137.5561828613
24490.6289062500,-137.4362640381
24547.0820312500,-137.0770416260
24603.6640625000,-136.5260772705
24660.4042968750,-135.9739074707
24717.2480468750,-135.7873992920
24774.2226562500,-136.2180175781
24831.3300781250,-136.7152557373
24888.5683593750,-136.9154205322
24945.9375000000,-136.7304229736
25003.4394531250,-136.6016082764
25061.1015625000,-136.7586975098
25118.8691406250,-137.0312347412
25176.7714843750,-137.2653961182
25234.8046875000,-137.3506774902
25292.9726562500,-137.3761138916
25351.2753906250,-137.4027862549
25409.7402343750,-137.4262542725
25468.3105468750,-137.4536895752
25527.0175781250,-137.4960479736
25585.8593750000,-137.5373535156
25644.8359375000,-137.5290679932
25703.9492187500,-137.4936065674
25763.1972656250,-137.4596099854
25822.6132812500,-137.4175262451
25882.1347656250,-137.2685089111
25941.7949218750,-136.6890258789
26001.5937500000,-135.7265472412
26061.5292968750,-134.9684753418
26121.6015625000,-134.5947723389
26181.8437500000,-134.9794158936
26242.1953125000,-135.9486846924
26302.6835937500,-136.9108581543
26363.3144531250,-137.3584594727
26424.0839843750,-137.5658416748
26484.9921875000,-137.5981445313
26546.0429687500,-137.5485229492
26607.2617187500,-137.4975738525
26668.5937500000,-137.4980316162
26730.0664062500,-137.5386352539
26791.6816406250,-137.5615234375
26853.4375000000,-137.5395812988
26915.3378906250,-137.5265502930
26977.4082031250,-137.5420379639
27039.5937500000,-137.5244445801
27101.9218750000,-137.4686279297
27164.3945312500,-137.4253082275
27227.0097656250,-137.4636993408
27289.7695312500,-137.5516510010
27352.6738281250,-137.6165466309
27415.7539062500,-137.6430358887
27478.9492187500,-137.6587982178
27542.2910156250,-137.6648712158
27605.7773437500,-137.6348724365
27669.4101562500,-137.5141601563
27733.1914062500,-137.3352966309
27797.1171875000,-137.2451629639
27861.2226562500,-137.3019256592
27925.4453125000,-137.4075164795
27989.8144531250,-137.4726257324
28054.3339843750,-137.5111999512
28119.0000000000,-137.4966735840
28183.8164062500,-137.3761444092
28248.8144531250,-137.1723022461
28313.9296875000,-136.8189392090
28379.1953125000,-135.8950653076
28444.6113281250,-134.7922363281
28510.1777343750,-134.3654479980
28575.8964843750,-134.9168701172
28641.7656250000,-136.1255493164
28707.8183593750,-137.1126403809
28773.9921875000,-137.2580871582
28840.3183593750,-137.2308502197
28906.7968750000,-137.2464141846
28973.4296875000,-137.3110198975
29040.2148437500,-137.4015655518
29107.1855468750,-137.5113830566
29174.2812500000,-137.6627960205
29241.5292968750,-137.7690124512
29308.9335937500,-137.7532653809
29376.4921875000,-137.6962127686
29444.2070312500,-137.6351318359
29512.0781250000,-137.5850067139
29580.1386718750,-137.5336914063
29648.3222656250,-137.5172424316
29716.6640625000,-137.5722656250
29785.1621093750,-137.6428680420
29853.8203125000,-137.6242370605
29922.6347656250,-137.5468597412
29991.6406250000,-137.5209045410
30060.7734375000,-131.8351440430
30130.0664062500,-130.4868011475
30199.5175781250,-129.3252105713
30269.1308593750,-128.4075012207
30338.9023437500,-127.8163375854
30408.8359375000,-127.5531387329
30478.9648437500,-127.5920944214
30549.2207031250,-127.9344635010
30619.6386718750,-128.5770111084
30690.2187500000,-129.5108489990
30760.9628906250,-130.7557678223
30831.8691406250,-132.1926116943
30902.9375000000,-133.6846618652
30974.2050781250,-135.0714569092
31045.6035156250,-136.1932067871
31117.1660156250,-136.9366760254
31188.8925781250,-137.2866363525
31260.7851562500,-137.4227294922
31332.8437500000,-137.4771118164
31405.1035156250,-137.4989624023
31477.4941406250,-137.5045928955
31550.0507812500,-137.4830322266
31622.7773437500,-137.4015502930
31695.6699218750,-137.1804351807
31768.7304687500,-136.7667083740
31841.9589843750,-136.1663055420
31915.3925781250,-135.4294281006
31988.9589843750,-134.6393280029
32062.6972656250,-133.8879852295
32136.6035156250,-133.2555847168
32210.6796875000,-132.8038787842
32284.9277343750,-132.5770568848
32359.3828125000,-132.5441741943
32433.9726562500,-132.6848602295
32508.7363281250,-132.9707489014
32583.6718750000,-133.3712768555
32658.7792968750,-133.8585357666
32734.0585937500,-134.4100494385
32809.5156250000,-135.0078430176
32885.1796875000,-135.6303558350
32960.9804687500,-136.2333374023
33036.9570312500,-136.7692108154
33113.1093750000,-137.1984558105
33189.4375000000,-137.5040283203
33265.9414062500,-137.6943206787
33342.6250000000,-137.7951202393
33419.5156250000,-137.8365173340
33496.5507812500,-137.8423461914
33573.7617187500,-137.8274536133
33651.1523437500,-137.8005981445
33728.7226562500,-137.7698822021
33806.4687500000,-137.7425842285
33884.4335937500,-137.7241363525
33962.5390625000,-137.7180480957
34040.8242187500,-137.7251586914
34119.2890625000,-137.7436981201
34197.9375000000,-137.7693481445
34276.7656250000,-137.7956390381
34355.7773437500,-137.8145751953
34435.0078125000,-137.8177642822
34514.3828125000,-137.7982025146
34593.9414062500,-137.7526702881
34673.6835937500,-137.6838226318
34753.6054687500,-137.6006622314
34833.7187500000,-137.5174865723
34914.0507812500,-137.4462127686
34994.5273437500,-137.3928375244
35075.1953125000,-137.3564910889
35156.0429687500,-137.3313751221
35237.0820312500,-137.3103942871
35318.3046875000,-137.2880706787
35399.7148437500,-137.2613830566
35481.3554687500,-137.2282104492
35563.1406250000,-137.1852111816
35645.1171875000,-137.1265869141
35727.2812500000,-137.0440368652
35809.6367187500,-136.9257049561
35892.1796875000,-136.7541046143
35974.9531250000,-136.5060119629
36057.8789062500,-136.1620788574
36140.9921875000,-135.7248840332
36224.3007812500,-135.2345275879
36307.8007812500,-134.7646942139
36391.4921875000,-134.3997955322
36475.3789062500,-134.2096862793
36559.4960937500,-134.2349243164
36643.7695312500,-134.4804229736
36728.2343750000,-134.9139709473
36812.8945312500,-135.3119049072
36897.7539062500,-135.9042968750
36982.8046875000,-136.4472503662
37068.0507812500,-136.8652191162
37153.5390625000,-137.1335906982
37239.1796875000,-137.2733917236
37325.0195312500,-137.3246612549
37411.0546875000,-137.3247680664
37497.2890625000,-137.3015136719
37583.7226562500,-137.2742614746
37670.3984375000,-137.2554626465
37757.2304687500,-137.2507934570
37844.2656250000,-137.2593994141
37931.5000000000,-137.2753601074
38018.9335937500,-137.2933044434
38106.5703125000,-137.2875213623
38194.4062500000,-137.2607574463
38282.4921875000,-137.2147827148
38370.7343750000,-137.1497802734
38459.1796875000,-137.0675048828
38547.8320312500,-136.9721984863
38636.6875000000,-136.8714904785
38725.7500000000,-136.7763214111
38815.0585937500,-136.6990814209
38904.5273437500,-136.6502838135
38994.2070312500,-136.6353149414
39084.0898437500,-136.6520996094
39174.1835937500,-136.6903533936
39264.4804687500,-136.7323455811
39354.9882812500,-136.7558593750
39445.7460937500,-136.7397308350
39536.6718750000,-136.6715087891
39627.8085937500,-136.4782257080
39719.1523437500,-136.2515106201
39810.7070312500,-136.1243896484
39902.4765625000,-136.0435638428
39994.4960937500,-136.0176391602
40086.6875000000,-136.0439910889
40179.0898437500,-136.1132049561
40271.7070312500,-136.2141113281
40364.5351562500,-136.3362274170
40457.5781250000,-136.4692840576
40550.8359375000,-136.6019134521
40644.3515625000,-136.7713317871
40738.0390625000,-136.8950805664
40831.9453125000,-136.9472656250
40926.0664062500,-136.9834442139
41020.4023437500,-137.0088348389
41114.9570312500,-137.0259399414
41209.7304687500,-137.0348663330
41304.7656250000,-137.0352020264
41399.9765625000,-137.0277099609
41495.4062500000,-137.0085601807
41591.0585937500,-136.9907226563
41686.9257812500,-136.9825439453
41783.0195312500,-136.9763641357
41879.3789062500,-136.9726562500
41975.9140625000,-136.9766387939
42072.6679687500,-136.9983978271
42169.6484375000,-137.0899505615
42266.8554687500,-137.2425537109
42364.2812500000,-137.3659057617
42461.9335937500,-137.4831390381
42559.8593750000,-137.5794067383
42657.9648437500,-137.6484832764
42756.2929687500,-137.6924896240
42854.8476562500,-137.7249603271
42953.6328125000,-137.7367553711
43052.6445312500,-137.7288818359
43151.9296875000,-137.6968688965
43251.3984375000,-137.6260375977
43351.0976562500,-137.5086212158
43451.0234375000,-137.2757415771
43551.1796875000,-137.0791320801
43651.5703125000,-137.0363311768
43752.1914062500,-137.0853271484
43853.0898437500,-137.2151489258
43954.1757812500,-137.4799346924
44055.4921875000,-137.7149353027
44157.0429687500,-137.8106231689
44258.8281250000,-137.8624420166
44360.8476562500,-137.8846740723
44463.1015625000,-137.8864135742
44565.6406250000,-137.8696746826
44668.3671875000,-137.8530578613
44771.3320312500,-137.8401489258
44874.5351562500,-137.8375244141
44977.9726562500,-137.8596801758
45081.6484375000,-137.9012145996
45185.6171875000,-137.9348144531
45289.7734375000,-137.9703979492
45394.1679687500,-138.0281524658
45498.8046875000,-138.0866088867
45603.6835937500,-138.1190338135
45708.8046875000,-138.1413574219
45814.1640625000,-138.1530761719
45919.8203125000,-138.1479492188
46025.6679687500,-138.1376342773
46131.7617187500,-138.1251831055
46238.0976562500,-138.1077728271
46344.6796875000,-138.0956115723
46451.5078125000,-138.0925445557
46558.6328125000,-138.0949096680
46665.9531250000,-138.1125183105
46773.5234375000,-138.1370544434
46881.3398437500,-138.1410675049
46989.4023437500,-138.1175537109
47097.7187500000,-138.0113220215
47206.2812500000,-137.8613433838
47315.1484375000,-137.7722930908
47424.2109375000,-137.7185821533
47533.5273437500,-137.7280578613
47643.0976562500,-137.6995544434
47752.9179687500,-137.5485076904
47862.9921875000,-136.9645233154
47973.3710937500,-136.1686859131
48083.9531250000,-135.6756286621
48194.7890625000,-135.3078765869
48305.8828125000,-135.4248199463
48417.2304687500,-135.8095550537
48528.8359375000,-136.6269683838
48640.6992187500,-137.4345092773
48752.8710937500,-137.7889709473
48865.2500000000,-138.0145263672
48977.8867187500,-138.0556182861
49090.7851562500,-138.0394592285
49203.9453125000,-138.0236816406
49317.3632812500,-138.0350036621
49431.0429687500,-138.0584716797
49545.0390625000,-138.0884094238
49659.2421875000,-138.0782165527
49773.7109375000,-138.0298156738
49888.4453125000,-137.9140167236
50003.4414062500,-137.8053283691
50118.7031250000,-137.7708587646
50234.2851562500,-137.8010101318
50350.0781250000,-137.8976135254
50466.1367187500,-138.0257415771
50582.4648437500,-138.1343994141
50699.0625000000,-138.1653289795
50815.9257812500,-138.0935363770
50933.0625000000,-137.8868560791
51050.5234375000,-137.6902618408
51168.1953125000,-137.4405975342
51286.1445312500,-137.3423767090
51404.3593750000,-137.4736022949
51522.8515625000,-137.7218017578
51641.6171875000,-137.8978424072
51760.7109375000,-138.1011047363
51880.0234375000,-138.2444305420
51999.6093750000,-138.3460083008
52119.4726562500,-138.4253387451
52239.6093750000,-138.4593811035
52360.0273437500,-138.4786682129
52480.7187500000,-138.4680328369
52601.7500000000,-138.4270019531
52723.0000000000,-138.3756866455
52844.5312500000,-138.3390808105
52966.3398437500,-138.3292236328
53088.4335937500,-138.3388977051
53210.8046875000,-138.3591003418
53333.5195312500,-138.3630676270
53456.4570312500,-138.3196563721
53579.6757812500,-138.2376098633
53703.1835937500,-138.1484527588
53826.9726562500,-138.0970458984
53951.0468750000,-138.1128387451
54075.4062500000,-138.1670684814
54200.1132812500,-138.2376708984
54325.0507812500,-138.2986145020
54450.2734375000,-138.2802124023
54575.7851562500,-138.1067047119
54701.5859375000,-137.6910247803
54827.6757812500,-137.2028350830
54954.0585937500,-136.8787994385
55080.7929687500,-136.8442535400
55207.7578125000,-137.1633758545
55335.0156250000,-137.6284484863
55462.5664062500,-138.0090026855
55590.4101562500,-138.2161560059
55718.5507812500,-138.2690124512
55847.0468750000,-138.2939605713
55975.7773437500,-138.3389892578
56104.8085937500,-138.3992919922
56234.1328125000,-138.4577484131
56363.7578125000,-138.5068664551
56493.6796875000,-138.5493164063
56623.9023437500,-138.5890045166
56754.4843750000,-138.6166534424
56885.3085937500,-138.6284942627
57016.4335937500,-138.6269531250
57147.8593750000,-138.6251983643
57279.5898437500,-138.6248626709
57411.6210937500,-138.6046142578
57544.0234375000,-138.5651397705
57676.6679687500,-138.5206298828
57809.6171875000,-138.4968109131
57942.8710937500,-138.5089416504
58076.4335937500,-138.5334777832
58210.3046875000,-138.5248565674
58344.4843750000,-138.3613281250
58479.0351562500,-138.0688476563
58613.8320312500,-137.6526641846
58748.9414062500,-137.2803955078
58884.3632812500,-137.1333007813
59020.0937500000,-137.3220520020
59156.1406250000,-137.6570892334
59292.5000000000,-137.9858398438
59429.2382812500,-138.2217864990
59566.2265625000,-138.3306732178
59703.5312500000,-138.3634490967
59841.1523437500,-138.3403930664
59979.0898437500,-138.3119049072
60117.3476562500,-138.2977600098
60255.9882812500,-138.2929840088
60394.8828125000,-138.2692871094
60534.0976562500,-138.2468719482
60673.6328125000,-138.2610778809
60813.4882812500,-138.3516082764
