Type,FSWP-8
Version,3.01
Date,19.May 2026
VSupply,OFF
Mode,Voltage
127938.0937500000,-134.3422241211
128233.0000000000,-134.3406829834
128528.7265625000,-134.3405761719
128824.9921875000,-134.3401794434
129121.9453125000,-134.3269653320
129419.5781250000,-134.3206329346
129717.8984375000,-134.3171081543
130016.9140625000,-134.3114166260
130316.6093750000,-134.3113098145
130617.1406250000,-134.3086090088
130918.2265625000,-134.3086090088
131220.0000000000,-134.3086090088
131522.4687500000,-134.3086090088
131825.6406250000,-134.3086090088
132129.5000000000,-134.3085937500
132434.2187500000,-134.3085937500
132739.4843750000,-134.2952575684
133045.4687500000,-134.2947845459
133352.1406250000,-134.2908477783
133659.5312500000,-134.2846221924
133967.6250000000,-134.2804260254
134276.4218750000,-134.2779693604
134586.0937500000,-134.2754211426
134896.3281250000,-134.2752990723
135207.2656250000,-134.2682342529
135518.9375000000,-134.2666320801
135831.3125000000,-134.2584991455
136144.4062500000,-134.2561950684
136458.3906250000,-134.2480316162
136772.9375000000,-134.2473602295
137088.2031250000,-134.2445831299
137404.2031250000,-134.2430419922
137720.9218750000,-134.2380218506
138038.3906250000,-134.2314300537
138356.5781250000,-134.2185058594
138675.6406250000,-134.1785583496
138995.2968750000,-134.1607513428
139315.7031250000,-134.1493530273
139636.8281250000,-134.1481170654
139958.7031250000,-134.1148071289
140281.3125000000,-134.1113433838
140604.6718750000,-134.1095275879
140928.9375000000,-134.0930023193
141253.7812500000,-134.0828857422
141579.3906250000,-134.0743865967
141905.7343750000,-134.0725555420
142232.8437500000,-134.0343170166
142560.7031250000,-133.9074554443
142889.4687500000,-133.7889709473
143218.8281250000,-133.7652893066
143548.9687500000,-133.6763153076
143879.8593750000,-133.6763153076
144211.5156250000,-133.6763153076
144543.9218750000,-133.6763153076
144877.1093750000,-133.7335052490
145211.2187500000,-133.7652740479
145545.9375000000,-133.7889709473
145881.4375000000,-133.8818511963
146217.7031250000,-133.9745178223
146554.7500000000,-134.0343322754
146892.5625000000,-134.0678100586
147231.3281250000,-134.0698547363
147570.7031250000,-134.0725860596
147910.8593750000,-134.0744171143
148251.8125000000,-134.0744171143
148593.5468750000,-134.0744323730
148936.0625000000,-134.0744323730
149279.3750000000,-134.0744323730
149623.6250000000,-134.0744323730
149968.5312500000,-134.0744323730
150314.2187500000,-134.0744323730
150660.7031250000,-134.0744476318
151007.9843750000,-134.0744476318
151356.0625000000,-134.0744628906
151705.1250000000,-134.0744628906
152054.8125000000,-134.0744628906
152405.3125000000,-134.0744628906
152756.6093750000,-134.0744628906
153108.7187500000,-134.0744628906
153461.6562500000,-134.0744628906
153815.3906250000,-134.0744628906
154170.1093750000,-134.0744628906
154525.4843750000,-134.0744628906
154881.6875000000,-134.0744628906
155238.7031250000,-134.0744476318
155596.5312500000,-134.0744476318
155955.1875000000,-134.0744476318
156314.6875000000,-134.0744323730
156675.1718750000,-134.0744323730
157036.3125000000,-134.0744323730
157398.2968750000,-134.0744323730
157761.1093750000,-134.0744171143
158124.7656250000,-134.0744171143
158489.2500000000,-134.0760650635
158854.7500000000,-134.0895690918
159220.9218750000,-134.0895690918
159587.9375000000,-134.0895690918
159955.7968750000,-134.0895690918
160324.5156250000,-134.1039733887
160694.0625000000,-134.1055603027
161064.4843750000,-134.1447601318
161435.9218750000,-134.1789245605
161808.0468750000,-134.1956329346
162181.0312500000,-134.1968994141
162554.8593750000,-134.2005310059
162929.5625000000,-134.2088623047
163305.1250000000,-134.2151489258
163681.7343750000,-134.2179107666
164059.0312500000,-134.2283782959
164437.2031250000,-134.2308197021
164816.2343750000,-134.2349548340
165196.1562500000,-134.2708435059
165576.9375000000,-134.3121643066
165958.6093750000,-134.3638763428
166341.3437500000,-134.4159088135
166724.7656250000,-134.4279327393
167109.0781250000,-134.4324951172
167494.2812500000,-134.4397125244
167880.3593750000,-134.4425659180
168267.3437500000,-134.4494018555
168655.3906250000,-134.4810485840
169044.1562500000,-134.4917449951
169433.8125000000,-134.5017089844
169824.3750000000,-134.5086364746
170215.8281250000,-134.5088653564
170608.1875000000,-134.5413818359
171001.4531250000,-134.5669403076
171395.8125000000,-134.5676879883
171790.8906250000,-134.5682525635
172186.8750000000,-134.5843353271
172583.7812500000,-134.5897064209
172981.6093750000,-134.5912170410
173380.3437500000,-134.5980682373
173779.9843750000,-134.5998535156
174180.7500000000,-134.6077270508
174582.2500000000,-134.6154785156
174984.6875000000,-134.6224822998
175388.0312500000,-134.6342468262
175792.3125000000,-134.6454620361
176197.5312500000,-134.6562957764
176603.8750000000,-134.6945037842
177010.9531250000,-134.6996459961
177418.9843750000,-134.7114410400
177827.9375000000,-134.7605285645
178237.8437500000,-134.7888336182
178648.7031250000,-134.8043670654
179060.5000000000,-134.8098602295
179473.4375000000,-134.8143463135
179887.1406250000,-134.8232421875
180301.7968750000,-134.8238830566
180717.4062500000,-134.8370361328
181133.9687500000,-134.8370361328
181551.5000000000,-134.8415222168
181970.1875000000,-134.8489379883
182389.6406250000,-134.8496093750
182810.0625000000,-134.8599853516
183231.4531250000,-134.8670349121
183653.8125000000,-134.8775482178
184077.1406250000,-134.8775177002
184501.4531250000,-134.8775177002
184926.9531250000,-134.8775177002
185353.2187500000,-134.8775177002
185780.4687500000,-134.8775177002
186208.7031250000,-134.8775482178
186637.9375000000,-134.8775634766
187068.1406250000,-134.8775634766
187499.3437500000,-134.8775634766
187931.7500000000,-134.8775634766
188364.9531250000,-134.8775634766
188799.1406250000,-134.8775634766
189234.3437500000,-134.8775634766
189670.5312500000,-134.8775634766
190107.7500000000,-134.8775634766
190546.1562500000,-134.8775634766
190985.3906250000,-134.8775634766
191425.6250000000,-134.8775634766
191866.8750000000,-134.8775634766
192309.1406250000,-134.8775634766
192752.4218750000,-134.8775634766
193196.7343750000,-134.8775634766
193642.2812500000,-134.8775634766
194088.6406250000,-134.8670196533
194536.0312500000,-134.8599395752
194984.4375000000,-134.8495635986
195433.8906250000,-134.8495483398
195884.3906250000,-134.8495483398
196336.1250000000,-134.8495330811
196788.7031250000,-134.8495330811
197242.3125000000,-134.8495178223
197696.9687500000,-134.8495178223
198152.6718750000,-134.8495025635
198609.4218750000,-134.8495025635
199067.2343750000,-134.8414001465
199526.3125000000,-134.8369140625
199986.2343750000,-134.8274841309
200447.2187500000,-134.8170166016
200909.2656250000,-134.8170166016
201372.3750000000,-134.8170166016
201836.5625000000,-134.8170166016
202302.0312500000,-134.8094787598
202768.3437500000,-134.7955474854
203235.7343750000,-134.7877197266
203704.2187500000,-134.7835693359
204173.7656250000,-134.7680206299
204644.4062500000,-134.7622833252
205116.1250000000,-134.7407836914
205589.1562500000,-134.7271270752
206063.0468750000,-134.7191162109
206538.0468750000,-134.7179870605
207014.1250000000,-134.5406646729
207491.3125000000,-134.4579772949
207969.5937500000,-134.4375610352
208448.9843750000,-134.4347534180
208929.7031250000,-134.4303741455
209411.2968750000,-134.4239501953
209894.0000000000,-134.4157257080
210377.8281250000,-134.4120025635
210862.7500000000,-134.3814544678
211348.8125000000,-134.3588562012
211836.2187500000,-134.3505096436
212324.5156250000,-134.3505096436
212813.9375000000,-134.3505096436
213304.4843750000,-134.3496398926
213796.1718750000,-134.3488769531
214288.9843750000,-134.3430938721
214782.9375000000,-134.3426513672
215278.2656250000,-134.3371734619
215774.5000000000,-134.3152618408
216271.8750000000,-134.3143005371
216770.3906250000,-134.3124237061
217270.0625000000,-134.3104858398
217770.8906250000,-134.2916107178
218273.1093750000,-134.2626342773
218776.2343750000,-134.2529144287
219280.5312500000,-134.2529144287
219785.9843750000,-134.2529296875
220292.6093750000,-134.2529296875
220800.4062500000,-134.2529296875
221309.3593750000,-134.2529296875
221819.7343750000,-134.2529296875
222331.0468750000,-134.2529296875
222843.5468750000,-134.2480163574
223357.2031250000,-134.2450256348
223872.0625000000,-134.2412109375
224388.1093750000,-134.2289276123
224905.5781250000,-134.2200012207
225424.0000000000,-134.2176971436
225943.6250000000,-134.2159729004
226464.4375000000,-134.2061767578
226986.4531250000,-134.1991577148
227509.6718750000,-134.1991577148
228034.1093750000,-134.2061767578
228559.9843750000,-134.2159729004
229086.8281250000,-134.2176971436
229614.8906250000,-134.2176971436
230144.1718750000,-134.2176971436
230674.6718750000,-134.2176971436
231206.3906250000,-134.2177124023
231739.3437500000,-134.2177124023
232273.7812500000,-134.2177124023
232809.1875000000,-134.2177124023
233345.8281250000,-134.2177124023
233883.7031250000,-134.2200622559
234422.8125000000,-134.2200622559
234963.1875000000,-134.2200622559
235505.0468750000,-134.2200775146
236047.9062500000,-134.2200927734
236592.0156250000,-134.2200927734
237137.3750000000,-134.2200927734
237683.9843750000,-134.2290039063
238231.8750000000,-134.2413024902
238781.0156250000,-134.2480926514
239331.6718750000,-134.2530212402
239883.3593750000,-134.2627258301
240436.2968750000,-134.2743835449
240990.5312500000,-134.2917022705
241546.0312500000,-134.2917022705
242102.8125000000,-134.2917022705
242661.1406250000,-134.2917022705
243220.4843750000,-134.2917022705
243781.1250000000,-134.2917175293
244343.0625000000,-134.2744140625
244906.2968750000,-134.2627563477
245470.8125000000,-134.2530670166
246036.6406250000,-134.2481384277
246604.0468750000,-134.2413482666
247172.4843750000,-134.2290802002
247742.2343750000,-134.2201538086
248313.2968750000,-134.2178497314
248885.6718750000,-134.2178497314
249459.3750000000,-134.2178497314
250034.4062500000,-134.2201843262
250611.0156250000,-134.2290954590
251188.7031250000,-134.2413940430
251767.7031250000,-134.2531127930
252348.0468750000,-134.2628173828
252929.7343750000,-134.2744750977
253512.7500000000,-134.2918090820
254097.3906250000,-134.3145141602
254683.1093750000,-134.3377685547
255270.1718750000,-134.3377685547
255858.5781250000,-134.3377685547
256448.3593750000,-134.3377685547
257039.4843750000,-134.3575439453
257631.9843750000,-134.3577575684
258226.1250000000,-134.3725433350
258821.3593750000,-134.4376983643
259417.9531250000,-134.4561462402
260015.9375000000,-134.4753723145
260615.2812500000,-134.4960632324
261216.0312500000,-134.4987945557
261818.4375000000,-134.5128479004
262421.9375000000,-134.5207214355
263026.8437500000,-134.5387573242
263633.1562500000,-134.5387573242
264240.8437500000,-134.5387725830
264849.9375000000,-134.5387573242
265460.4375000000,-134.5387573242
266072.6250000000,-134.5387573242
266685.9375000000,-134.5387573242
267300.6562500000,-134.5387573242
267916.8125000000,-134.5387573242
268534.3750000000,-134.5387573242
269153.3750000000,-134.5387573242
269774.0937500000,-134.5387878418
270395.9375000000,-134.5389862061
271019.2187500000,-134.5575103760
271643.9375000000,-134.5661315918
272270.0937500000,-134.5674743652
272897.6875000000,-134.5720825195
273526.7500000000,-134.5720825195
274157.5312500000,-134.5720825195
274789.5000000000,-134.5720977783
275422.9062500000,-134.5675048828
276057.7812500000,-134.5661315918
276694.0937500000,-134.5661315918
277331.9062500000,-134.5661315918
277971.1875000000,-134.5661315918
278612.2187500000,-134.5661468506
279254.4375000000,-134.5661468506
279898.1562500000,-134.5661621094
280543.3437500000,-134.5667266846
281190.0000000000,-134.5667266846
281838.1562500000,-134.5661621094
282488.1250000000,-134.5633850098
283139.2812500000,-134.5575408936
283791.9375000000,-134.5469055176
284446.0937500000,-134.5390167236
285101.7812500000,-134.5303039551
285758.9687500000,-134.5222167969
286417.6562500000,-134.5207824707
287078.1875000000,-134.5129241943
287739.9062500000,-134.5116729736
288403.1875000000,-134.5089874268
289067.9687500000,-134.4961395264
289734.2812500000,-134.4798889160
290402.1562500000,-134.4754333496
291071.8750000000,-134.4692077637
291742.8125000000,-134.4598541260
292415.2812500000,-134.4536132813
293089.3437500000,-134.4267883301
293764.9062500000,-134.4243774414
294442.0625000000,-134.4243774414
295120.7812500000,-134.4243774414
295801.3750000000,-134.4243774414
296483.2187500000,-134.4243774414
297166.6250000000,-134.4243774414
297851.6250000000,-134.4243774414
298538.1875000000,-134.4243774414
299226.3437500000,-134.4243774414
299916.4062500000,-134.4243774414
300607.7500000000,-134.4243774414
301300.6562500000,-134.3897399902
301995.1875000000,-134.3616027832
302691.3125000000,-134.3474731445
303389.0312500000,-134.3440093994
304088.3750000000,-134.3396301270
304789.6562500000,-134.3371429443
305492.2187500000,-134.3319091797
306196.3750000000,-134.1052551270
306902.1875000000,-133.7040405273
307609.6250000000,-133.0461883545
308318.6875000000,-132.7833709717
309029.3750000000,-132.5832977295
309742.0625000000,-132.5757141113
310456.0312500000,-132.5253143311
311171.6562500000,-132.4693298340
311888.9375000000,-132.4263000488
312607.8437500000,-132.3020019531
313328.4375000000,-132.2314147949
314051.0312500000,-132.2013702393
314774.9375000000,-132.1619110107
315500.5000000000,-132.1038208008
316227.7812500000,-132.0112457275
316956.6875000000,-131.8519134521
317687.3125000000,-131.8503112793
318419.5937500000,-131.6836242676
319153.9375000000,-131.7804870605
319889.5937500000,-131.8502960205
320626.9687500000,-131.8518981934
321366.0312500000,-132.0112304688
322106.8125000000,-132.0156402588
322849.2812500000,-132.0156402588
323593.8125000000,-132.0156402588
324339.7187500000,-132.0156402588
325087.3750000000,-132.0156402588
325836.7187500000,-132.0156402588
326587.7812500000,-132.0156402588
327340.5937500000,-132.0156402588
328095.1250000000,-132.0156402588
328851.7812500000,-132.0156402588
329609.8125000000,-132.0156402588
330369.5937500000,-132.0156402588
331131.0937500000,-132.0156402588
331894.3750000000,-132.0156402588
332659.4375000000,-132.0156402588
333426.2187500000,-132.0156402588
334195.1562500000,-132.0156402588
334965.5000000000,-132.0156402588
335737.6250000000,-132.0156402588
336511.5312500000,-132.0156402588
337287.2187500000,-132.0156402588
338064.6875000000,-132.0156402588
338844.3125000000,-132.0156402588
339625.3750000000,-132.0156402588
340408.2500000000,-132.0156402588
341192.9062500000,-132.0156402588
341979.3750000000,-132.0156402588
342767.6562500000,-132.0156402588
343557.7812500000,-132.0156402588
344350.0625000000,-132.0156402588
345143.8125000000,-132.1618957520
345939.4062500000,-132.2308044434
346736.8125000000,-132.2314147949
347536.0625000000,-132.3020019531
348337.1562500000,-132.4222717285
349140.5000000000,-132.4263153076
349945.2812500000,-132.4693450928
350751.9375000000,-132.5253143311
351560.4375000000,-132.5757293701
352370.8125000000,-132.5833129883
353183.0625000000,-132.5894470215
353997.1562500000,-132.7334289551
354813.5312500000,-132.8558959961
355631.4062500000,-132.9583892822
356451.1562500000,-132.9583892822
357272.8125000000,-132.9583892822
358096.3437500000,-132.9583892822
358921.7812500000,-132.9583892822
359749.5312500000,-132.9583892822
360578.7812500000,-132.9583892822
361409.9375000000,-133.0420227051
362243.0000000000,-133.1077728271
363078.0000000000,-133.1578063965
363914.9375000000,-133.1967010498
364753.7812500000,-133.2512207031
365594.9687500000,-133.3218383789
366437.6875000000,-133.3396148682
367282.3437500000,-133.3861999512
368128.9687500000,-133.3881988525
368977.5312500000,-133.4696197510
369828.0312500000,-133.5622558594
370680.5312500000,-133.6607055664
371535.3750000000,-133.7597198486
372391.7812500000,-133.7859191895
373250.1875000000,-133.8552246094
374110.5625000000,-133.8710937500
374972.9062500000,-133.9423065186
375837.2500000000,-133.9445495605
376703.9687500000,-134.0140686035
377572.3125000000,-134.0262145996
378442.6562500000,-134.0493469238
379314.9687500000,-134.1311798096
380189.3437500000,-134.1313781738
381065.6875000000,-134.2173614502
